Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1225393416,Boddu,Srikanth,R,M.S; MRCS; FRCR; MD,I,5645 Main St,,Flushing,NY,36,11355,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,23.0,20,3229.7008696,1365.466087,1093.0126087,798.1826087,2023
1225396922,Patel,Anant,,M.D.,I,525 E 68th St,,New York,NY,36,10065,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,14.0,11,2976.0,1157.1864286,921.99,786.77857143,2023
1225398779,Sur,Samir,,M.D.,I,9000 Franklin Square Dr,,Baltimore,MD,24,21237,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,22.0,18,2993.4545455,1162.4563636,930.51090909,709.29363636,2023
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,22,24.0,22,7785.0,978.72166667,782.49583333,820.8725,2023
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,"Infusion of chemical agent into artery of brain with insertion of tube and imaging, initial territory",N,F,20,20.0,20,1585.0,313.413,253.2885,277.1215,2023
1235370982,Hoover,Steven,L,M.D.,I,6151 S Yale Ave,Suite A-100,Tulsa,OK,40,74136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,11.0,11,2826.0,1099.57,880.17,876.18636364,2023
1235395849,Hayward,Dustin,M,M.D.,I,12039 Ne 128th St Ste 500,,Kirkland,WA,53,98034,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,21.0,15,2863.0,998.85714286,795.84,743.06857143,2023
1245443068,Liu,Kenneth,C,M.D.,I,1000 E Mountain Blvd,,Wilkes Barre,PA,42,18711,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,20.0,18,4533.0,1085.461,864.842,872.014,2023
1245473594,Amuluru,Krishna,,MD,I,13345 Illinois St,,Carmel,IN,18,46032,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,32,38.0,32,6444.2631579,943.21973684,754.62894737,845.06368421,2023
1245490283,Dalfino,John,C,M.D.,I,43 New Scotland Ave,Mail Code 10,Albany,NY,36,12208,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,16.0,12,4883.0,951.18,757.945,688.4325,2023
1255453320,Leesch,Wolfgang,,M.D.,I,12200 Warwick Blvd,Suite 480,Newport News,VA,51,23601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neuropsychiatry,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,18.0,18,2108.2222222,1132.0516667,894.41333333,906.94555556,2023
1255532883,Durst,Christopher,R,M.D.,I,809 82nd Pkwy,,Myrtle Beach,SC,45,29572,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,16.0,14,4506.0,1028.575625,815.855,853.20625,2023
1255537122,Tsappidi,Samuel,K,MD,I,1120 15th St # Bi-3076,,Augusta,GA,13,30912,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,19.0,14,2816.0,988.67263158,791.40210526,676.35421053,2023
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25,02114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,44,52.0,47,6018.0,1153.1596154,918.77711538,829.64942308,2023
1265423297,Lopez Del Valle,Eric,M,M. D.,I,1106 Druid Rd S,Suite 302,Clearwater,FL,12,33756,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,18.0,17,6257.0,1192.3916667,950.03611111,892.41222222,2023
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,300 W 10th Ave,,Columbus,OH,39,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,14.0,13,5195.0,1099.5171429,876.035,852.345,2023
1265669584,Son,Colin,T,M.D.,I,123 Roy Smith St Apt 1211,,San Antonio,TX,48,78215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,18.0,17,2500.0,998.635,795.65833333,815.91944444,2023
1265776165,Lahoti,Sourabh,,MD,I,1302 Franklin Ave Ste 2500,,Normal,IL,17,61761,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,17.0,15,6434.0,1114.8147059,888.22588235,863.91588235,2023
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,14.0,14,15933.214286,1024.4878571,816.25785714,917.91,2023
1275761595,Mehta,Nikhil,K,MD,I,22455 N Miller Rd Ste B100,,Scottsdale,AZ,4,85255,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,20.0,17,2762.3,1041.3095,832.1585,849.066,2023
1285069401,Tonetti,Daniel,,MD,I,1 Cooper Plz,,Camden,NJ,34,8103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,19,22.0,19,3262.0,1132.7840909,902.54181818,792.74045455,2023
1285890046,Mangubat,Erwin,Z,MD,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,15.0,15,2529.0,1058.0266667,846.404,887.31266667,2023
1285898312,Gupta,Gaurav,,MD,I,125 Paterson St,Cab 2102,New Brunswick,NJ,34,8901,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,13.0,12,47280.0,1145.3069231,912.52538462,847.30076923,2023
1295790525,Ahmed,Azam,S,M.D.,I,600 Highland Ave,,Madison,WI,55,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,13.0,13,16586.884615,989.50461538,788.38538462,882.60538462,2023
1295961555,Chapple,Kyle,T,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,20.0,20,3353.638,1147.6935,914.427,906.436,2023
1306056130,Kayan,Yasha,,MD,I,7595 Anagram Dr,,Eden Prairie,MN,27,55344,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,23.0,21,3118.3478261,976.8326087,775.70391304,875.45086957,2023
1306130885,Lebovitz,Jonathon,J,M.D.,I,33 Hospital Ave.,,Danbury,CT,09,6810,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,30,34.0,30,4486.0,1202.695,962.56794118,827.52147059,2023
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25,02215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,30,34.0,30,3713.0,1140.1411765,908.40470588,809.92058824,2023
1306856828,Bellew,Michael,P,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,19.0,11,4414.0,935.98263158,745.74263158,700.50789474,2023
1316139793,Osbun,Joshua,W,MD,I,4921 Parkview Pl,"Dept Neurological Surgery, Ste 6b/6c",Saint Louis,MO,29,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,21,22.0,21,4800.0,1124.4886364,900.00909091,897.04818182,2023
1316179195,Grandhi,Ramesh,,M.D.,I,175 N Medical Dr,,Salt Lake City,UT,49,84112,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,16.0,15,5570.05,984.13875,787.77125,803.170625,2023
1316251838,Marlin,Evan,,MD,I,701 Ostrum St Ste 302,,Fountain Hill,PA,42,18015,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,23,27.0,24,3971.3796296,1075.9111111,860.37259259,815.92,2023
1316988348,Kim,Louis,J,MD,I,401 Broadway,Pbs Building,Seattle,WA,53,98122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,13.0,13,3763.1769231,1198.9553846,958.20384615,917.91,2023
1326037367,Howington,Jay,V,MD,I,4 E Jackson Blvd,,Savannah,GA,13,31405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,18,18.0,18,6197.51,1110.0155556,888.32,892.41222222,2023
1326070210,Malisch,Timothy,,MD,I,800 Biesterfield Rd,"Eberle Plaza, Suite 610",Elk Grove Village,IL,17,60007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,22.0,14,3519.0,1111.3136364,885.43636364,584.12454545,2023
1326237389,Lau,Tsz,Y,M.D.,I,16659 Southwest Freeway,"Mob 1, Suite 440",Sugar Land,TX,48,77479,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,13.0,13,5536.0,1105.04,883.61,917.91,2023
1326253832,Callison,Richard,C,M.D.,I,2402 Frist Blvd Ste 201,,Fort Pierce,FL,12,34950,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,22,25.0,22,4192.0,1211.2216,961.642,822.7796,2023
1326295742,Miller,Timothy,R,MD,I,"22 S Greene St, Dept Of Radiology",,Baltimore,MD,24,21201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,12.0,11,5244.0,1215.3675,970.85833333,879.66333333,2023
1326357906,Effendi,Sabih,T,MD,I,9180 Pinecroft Dr Ste 500,,Shenandoah,TX,48,77380,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,21.0,17,2384.0,940.27428571,750.47809524,726.67857143,2023
1326481052,Abecassis,Isaac,J,MD,I,1095 Nw 14th Ter,,Miami,FL,12,33136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,13,15.0,14,3330.9466667,984.95,784.75333333,817.92333333,2023
1336102573,Patel,Nirav,J,M.D.,I,75 Francis Street,"Dept. Of Neurosurgery, Btm 4th Floor",Boston,MA,25,2115,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,27,31.0,29,6018.0,1052.7380645,838.76645161,784.66419355,2023
1336144641,Duong,Hoang,,MD,I,1150 N 35th Ave,Ste 300,Hollywood,FL,12,33021,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,15.0,15,4192.0,1219.8866667,971.94266667,921.86133333,2023
1336269265,Ghodke,Basavaraj,V,MD,I,325 9th Ave,,Seattle,WA,53,98104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,11.0,11,3721.7090909,1213.24,969.62,917.91,2023
1336400456,Peterson,Jeremy,C,MD,I,University Of Kansas Hospital School Of,"Dept. Of Neurosurgery, 3901 Rainbow Blvd., Ms 3021",Kansas City,KS,20,66160,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,15.0,12,2718.6666667,939.57866667,748.346,730.64866667,2023
1346252814,Sauvageau,Eric,,MD,I,800 Prudential Dr Ste 1100,,Jacksonville,FL,12,32207,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,14,18.0,17,3102.0,1116.7416667,895.15944444,883.30888889,2023
1346417359,Spiotta,Alejandro,M,M.D.,I,171 Ashley Ave,,Charleston,SC,45,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,31,39.0,33,8335.3846154,1046.7092308,833.96307692,847.30076923,2023
1346426996,Pannell,Jeffrey,S,M.D.,I,200 W Arbor Dr,,San Diego,CA,6,92103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,24.0,21,4849.875,1045.9433333,833.35125,821.19458333,2023
1356394936,Hanel,Ricardo,A,"M.D., PHD",I,800 Prudential Dr,Tower B 11th Floor,Jacksonville,FL,12,32207,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,33,40.0,34,3102.0,1001.65725,799.11725,791.6965,2023
1356632202,Ooi,Yinn Cher,,MD,I,800 5th Ave Ste 500,,Fort Worth,TX,48,76104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,21,31.0,24,3534.0,996.52903226,793.9816129,814.27387097,2023
1356632897,Shakir,Hakeem,J,,I,608 Nw 9th St Ste 5010,,Oklahoma City,OK,40,73102,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,32,38.0,33,4464.0789474,1027.2292105,822.26342105,785.05447368,2023
1366472912,Finch,Ira,,M.D.,I,2125 Oak Grove Rd,Suite 200,Walnut Creek,CA,06,94598,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,20,25.0,20,5270.64,1097.5112,878.3532,715.9696,2023
1376568659,Olson,Scott,E,M.D.,I,10666 N Torrey Pines Rd,,La Jolla,CA,6,92037,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,14.0,14,4203.5857143,1141.03,909.11,917.91,2023
1376736819,Ghiassi,Mayshan,,,I,725 Glenwood Dr Ste E486,,Chattanooga,TN,47,37404,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,11.0,11,2500.0,894.62545455,712.79181818,834.46454545,2023
1376805218,Kellogg,Ryan,T,MD,I,1221 Lee St,,Charlottesville,VA,51,22903,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,16,19.0,18,4680.0,1105.0242105,884.53368421,869.59894737,2023
1376833533,Chitale,Ameet,V,M.D.,I,8081 Innovation Park Dr Ste 900,,Fairfax,VA,51,22031,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,11,13.0,12,3489.73,1200.7423077,959.68692308,847.30076923,2023
1386602399,Dabus,Guilherme,,MD,I,8950 N Kendall Dr Ste 407w,,Miami,FL,12,33176,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,17,22.0,19,4385.0,1374.5077273,1095.1386364,855.32454545,2023
1386665925,Peebles,Todd,R,M.D.,I,111 Colchester Ave,Department Of Radiology,Burlington,VT,50,5401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,15,16.0,16,11324.6875,999.686875,787.1975,851.3875,2023
1386797868,Lavine,Sean,D,M.D.,I,710 W 168th St,Ni-424,New York,NY,36,10032,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,22.0,14,31160.0,1179.0586364,943.60227273,646.51636364,2023
1386805059,Khan,Asif,A,M.D.,I,1135 116th Ave Ne,Ste 500,Bellevue,WA,53,98004,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,12,15.0,12,3374.4,1070.6393333,834.382,807.76666667,2023
1396039442,Ares,William,J,MD,I,1000 Central St Ste 880,,Evanston,IL,17,60201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,Occlusion of central nervous system or spinal cord artery,N,F,27,31.0,27,6680.0,1294.3354839,1036.0758065,666.22354839,2023
